experiment_id,timestamp,schedule,communication,num_processes,chunk_size,image_width,image_height,xlim_min,xlim_max,ylim_min,ylim_max,total_chunks,wall_clock_time,computation_time,communication_time,rank,chunks_processed,chunk_ids,row_ranges,load_balance_score,result_file,plot_file
static_nonblocking_2000x2000_091fddae,1759791190,static,nonblocking,2,10,2000,2000,-2.2,0.75,-1.3,1.3,200,19.628143310546875,19.40482497215271,0.22298312187194824,0,100,"0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178,180,182,184,186,188,190,192,194,196,198","0-9,20-29,40-49,60-69,80-89,100-109,120-129,140-149,160-169,180-189,200-209,220-229,240-249,260-269,280-289,300-309,320-329,340-349,360-369,380-389,400-409,420-429,440-449,460-469,480-489,500-509,520-529,540-549,560-569,580-589,600-609,620-629,640-649,660-669,680-689,700-709,720-729,740-749,760-769,780-789,800-809,820-829,840-849,860-869,880-889,900-909,920-929,940-949,960-969,980-989,1000-1009,1020-1029,1040-1049,1060-1069,1080-1089,1100-1109,1120-1129,1140-1149,1160-1169,1180-1189,1200-1209,1220-1229,1240-1249,1260-1269,1280-1289,1300-1309,1320-1329,1340-1349,1360-1369,1380-1389,1400-1409,1420-1429,1440-1449,1460-1469,1480-1489,1500-1509,1520-1529,1540-1549,1560-1569,1580-1589,1600-1609,1620-1629,1640-1649,1660-1669,1680-1689,1700-1709,1720-1729,1740-1749,1760-1769,1780-1789,1800-1809,1820-1829,1840-1849,1860-1869,1880-1889,1900-1909,1920-1929,1940-1949,1960-1969,1980-1989",1.0,,Plots/images/static_nonblocking_2000x2000_091fddae.pdf
static_nonblocking_2000x2000_091fddae,1759791190,static,nonblocking,2,10,2000,2000,-2.2,0.75,-1.3,1.3,200,19.628143310546875,19.61315107345581,0.014348030090332031,1,100,"1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59,61,63,65,67,69,71,73,75,77,79,81,83,85,87,89,91,93,95,97,99,101,103,105,107,109,111,113,115,117,119,121,123,125,127,129,131,133,135,137,139,141,143,145,147,149,151,153,155,157,159,161,163,165,167,169,171,173,175,177,179,181,183,185,187,189,191,193,195,197,199","10-19,30-39,50-59,70-79,90-99,110-119,130-139,150-159,170-179,190-199,210-219,230-239,250-259,270-279,290-299,310-319,330-339,350-359,370-379,390-399,410-419,430-439,450-459,470-479,490-499,510-519,530-539,550-559,570-579,590-599,610-619,630-639,650-659,670-679,690-699,710-719,730-739,750-759,770-779,790-799,810-819,830-839,850-859,870-879,890-899,910-919,930-939,950-959,970-979,990-999,1010-1019,1030-1039,1050-1059,1070-1079,1090-1099,1110-1119,1130-1139,1150-1159,1170-1179,1190-1199,1210-1219,1230-1239,1250-1259,1270-1279,1290-1299,1310-1319,1330-1339,1350-1359,1370-1379,1390-1399,1410-1419,1430-1439,1450-1459,1470-1479,1490-1499,1510-1519,1530-1539,1550-1559,1570-1579,1590-1599,1610-1619,1630-1639,1650-1659,1670-1679,1690-1699,1710-1719,1730-1739,1750-1759,1770-1779,1790-1799,1810-1819,1830-1839,1850-1859,1870-1879,1890-1899,1910-1919,1930-1939,1950-1959,1970-1979,1990-1999",1.0,,Plots/images/static_nonblocking_2000x2000_091fddae.pdf
