experiment_id,timestamp,schedule,communication,num_processes,chunk_size,image_width,image_height,xlim_min,xlim_max,ylim_min,ylim_max,total_chunks,wall_clock_time,computation_time,communication_time,rank,chunks_processed,chunk_ids,row_ranges,load_balance_score,result_file,plot_file
static_blocking_100x100_14f09efd,1759787774,static,blocking,2,20,100,100,-2.2,0.75,-1.3,1.3,5,0.05988669395446777,0.04720902442932129,0.012589216232299805,0,3,"0,2,4","0-19,40-59,80-99",0.8,,
static_blocking_100x100_14f09efd,1759787774,static,blocking,2,20,100,100,-2.2,0.75,-1.3,1.3,5,0.05988669395446777,0.059706926345825195,9.083747863769531e-05,1,2,"1,3","20-39,60-79",0.8,,
