experiment_id,timestamp,schedule,communication,num_processes,chunk_size,image_width,image_height,xlim_min,xlim_max,ylim_min,ylim_max,wall_clock_time,computation_time,communication_time,rank,chunks_processed,chunk_ids
static_blocking_100x100_65af8a7a,1759853723,static,blocking,4,25,100,100,-2.2,0.75,-1.3,1.3,0.05467104911804199,0.0036568641662597656,0.05093216896057129,0,1,0
static_blocking_100x100_65af8a7a,1759853723,static,blocking,4,25,100,100,-2.2,0.75,-1.3,1.3,0.05467104911804199,0.01836681365966797,0.0002627372741699219,1,1,1
static_blocking_100x100_65af8a7a,1759853723,static,blocking,4,25,100,100,-2.2,0.75,-1.3,1.3,0.05467104911804199,0.054266929626464844,0.0001990795135498047,2,1,2
static_blocking_100x100_65af8a7a,1759853723,static,blocking,4,25,100,100,-2.2,0.75,-1.3,1.3,0.05467104911804199,0.026858091354370117,0.027730941772460938,3,1,3
